,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,zipcode,province,region,gender,language,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
21360,125468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.0,7.0,2.0,1.0,3.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,82.0
21361,125469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,45.0
21362,125470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.0,7.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,49.0
21363,125471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.0,12.0,2.0,0.0,3.0,9.0,251.0,0.0,0.0,9.0,251.0,0.0,0.0,0,26.0
21364,125472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,46.0
21365,125473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9031.0,3.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,51.0
21366,125475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0,1.0,2.0,0.0,3.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,59.0
21367,125476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,1.0,2.0,1.0,3.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,33.0
21368,125477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1.0,2.0,0.0,3.0,5.0,90.0,0.0,0.0,5.0,90.0,0.0,0.0,0,32.0
21369,125480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041.0,3.0,2.0,0.0,3.0,5.0,192.0,0.0,0.0,5.0,192.0,0.0,0.0,0,34.0
21370,125481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,3.0,2.0,0.0,3.0,6.0,187.0,0.0,0.0,6.0,187.0,30.0,1.0,0,44.0
21371,125482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,1.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,38.0
21372,125483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.0,12.0,2.0,1.0,3.0,2.0,35.0,0.0,0.0,2.0,35.0,0.0,0.0,0,67.0
21373,125485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8940.0,12.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,36.0
21374,125486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8301.0,12.0,2.0,0.0,3.0,4.0,700.0,1.0,200.0,3.0,500.0,0.0,0.0,0,45.0
21375,125487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9550.0,3.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,37.0
21376,125488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0,1.0,2.0,1.0,3.0,2.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,0,48.0
21377,125489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512.0,7.0,2.0,1.0,3.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,45.0
21378,125490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,1.0,2.0,1.0,3.0,3.0,95.0,0.0,0.0,3.0,95.0,0.0,0.0,0,32.0
21379,125491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9890.0,3.0,2.0,1.0,3.0,3.0,11.0,1.0,5.0,2.0,6.0,0.0,0.0,0,33.0
21380,125492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381.0,4.0,2.0,0.0,3.0,1.0,89.35,0.0,0.0,1.0,89.35,0.0,0.0,0,75.0
21381,125493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9790.0,3.0,2.0,0.0,3.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,65.0
21382,125495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,12.0,2.0,0.0,3.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,34.0
21383,125496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3471.0,4.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,48.0
21384,125498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,1.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,28.0
21385,125499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,4.0,2.0,0.0,3.0,12.0,95.0,0.0,0.0,12.0,95.0,10.0,1.0,0,48.0
21386,125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.0,12.0,2.0,0.0,3.0,4.0,70.39,0.0,0.0,4.0,70.39,0.0,0.0,0,25.0
21387,125501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,1.0,2.0,0.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,25.0
21388,125504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8420.0,12.0,2.0,1.0,3.0,3.0,90.0,0.0,0.0,3.0,90.0,30.0,1.0,0,34.0
21389,125505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.0,7.0,2.0,0.0,3.0,4.0,20.0,0.0,0.0,4.0,20.0,0.0,0.0,0,42.0
21390,125506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511.0,7.0,2.0,0.0,3.0,2.0,22.5,0.0,0.0,2.0,22.5,0.0,0.0,0,65.0
21391,125507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.0,1.0,2.0,1.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,75.0
21392,125509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.0,7.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,37.0
21393,125510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9240.0,3.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,40.0
21394,125511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0,1.0,2.0,0.0,3.0,13.0,505.0,0.0,0.0,13.0,505.0,0.0,0.0,0,39.0
21395,125512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,71.0
21396,125513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.0,7.0,2.0,1.0,3.0,3.0,15.0,0.0,0.0,3.0,15.0,0.0,0.0,0,30.0
21397,125514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.0,1.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,47.0
21398,125515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,70.0
21399,125516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,4.0,2.0,0.0,3.0,3.0,90.0,1.0,30.0,2.0,60.0,0.0,0.0,0,77.0
21400,125517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8792.0,12.0,2.0,0.0,3.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,48.0
21401,125518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8420.0,12.0,2.0,0.0,3.0,3.0,65.0,0.0,0.0,3.0,65.0,0.0,0.0,0,47.0
21402,125519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,12.0,2.0,1.0,3.0,2.0,70.0,0.0,0.0,2.0,70.0,0.0,0.0,0,71.0
21403,125520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845.0,1.0,2.0,0.0,3.0,7.0,165.0,0.0,0.0,7.0,165.0,25.0,1.0,0,41.0
21404,125522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.0,7.0,2.0,1.0,3.0,4.0,18.0,0.0,0.0,4.0,18.0,5.0,1.0,0,75.0
21405,125523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8791.0,12.0,2.0,0.0,2.0,2.0,13.0,0.0,0.0,2.0,13.0,0.0,0.0,0,23.0
21406,125524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8820.0,12.0,2.0,1.0,3.0,2.0,366.18,1.0,50.0,1.0,316.18,0.0,0.0,0,29.0
21407,125526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3.0,2.0,1.0,3.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,0,26.0
21408,125527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.0,3.0,2.0,0.0,3.0,3.0,95.0,0.0,0.0,3.0,95.0,0.0,0.0,0,43.0
21409,125528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8570.0,12.0,2.0,0.0,3.0,4.0,37.5,0.0,0.0,4.0,37.5,0.0,0.0,0,43.0
21410,125529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750.0,12.0,2.0,0.0,3.0,4.0,127.0,0.0,0.0,4.0,127.0,0.0,0.0,0,79.0
21411,125530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8940.0,12.0,2.0,1.0,3.0,5.0,23.0,0.0,0.0,5.0,23.0,0.0,0.0,0,66.0
21412,125531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381.0,4.0,2.0,0.0,3.0,2.0,55.0,0.0,0.0,2.0,55.0,0.0,0.0,0,55.0
21413,125532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100.0,3.0,2.0,0.0,3.0,5.0,140.0,0.0,0.0,5.0,140.0,0.0,0.0,0,36.0
21414,125534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870.0,7.0,2.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,61.0
21415,125535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,74.0
21416,125536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9320.0,3.0,2.0,1.0,3.0,7.0,195.0,0.0,0.0,7.0,195.0,0.0,0.0,0,48.0
21417,125537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960.0,7.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,45.0
21418,125538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0,7.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,29.0
21419,125539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,7.0,2.0,0.0,3.0,2.0,44.0,0.0,0.0,2.0,44.0,0.0,0.0,0,38.0
21420,125540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8840.0,12.0,2.0,1.0,3.0,7.0,243.375,0.0,0.0,7.0,243.375,0.0,0.0,0,63.0
21421,125541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.0,7.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,24.0
21422,125542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9910.0,3.0,2.0,0.0,3.0,11.0,385.0,0.0,0.0,11.0,385.0,0.0,0.0,0,50.0
21423,125543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.0,7.0,2.0,1.0,3.0,8.0,374.4,0.0,0.0,8.0,374.4,52.0,1.0,1,63.0
21424,125544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.0,4.0,2.0,0.0,3.0,3.0,25.0,0.0,0.0,3.0,25.0,10.0,1.0,0,35.0
21425,125547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3210.0,4.0,2.0,0.0,3.0,5.0,170.0,0.0,0.0,5.0,170.0,0.0,0.0,0,47.0
21426,125549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9420.0,3.0,2.0,1.0,3.0,1.0,6.5,0.0,0.0,1.0,6.5,0.0,0.0,0,56.0
21427,125551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9170.0,3.0,2.0,0.0,3.0,8.0,197.0,0.0,0.0,8.0,197.0,0.0,0.0,0,30.0
21428,125552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.0,1.0,2.0,0.0,3.0,3.0,120.0,0.0,0.0,3.0,120.0,0.0,0.0,0,43.0
21429,125553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3.0,2.0,0.0,3.0,8.0,380.0,0.0,0.0,8.0,380.0,0.0,0.0,0,63.0
21430,125554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,1.0,2.0,1.0,3.0,2.0,85.0,0.0,0.0,2.0,85.0,0.0,0.0,0,23.0
21431,125555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.0,12.0,2.0,1.0,3.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,1,86.0
21432,125558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.0,1.0,2.0,0.0,3.0,7.0,210.0,0.0,0.0,7.0,210.0,0.0,0.0,0,33.0
21433,125561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.0,7.0,2.0,0.0,3.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,32.0
21434,125562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9340.0,3.0,2.0,1.0,3.0,1.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,0,71.0
21435,125563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8970.0,12.0,2.0,1.0,3.0,4.0,125.0,0.0,0.0,4.0,125.0,35.0,1.0,0,43.0
21436,125564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,38.0
21437,125565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.0,4.0,2.0,0.0,3.0,5.0,155.25,0.0,0.0,5.0,155.25,0.0,0.0,0,44.0
21438,125567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.0,1.0,2.0,1.0,3.0,3.0,94.25,0.0,0.0,3.0,94.25,0.0,0.0,0,35.0
21439,125568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0,1.0,2.0,0.0,3.0,4.0,120.0,0.0,0.0,4.0,120.0,30.0,1.0,0,55.0
21440,125569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9032.0,3.0,2.0,0.0,3.0,2.0,60.0,1.0,30.0,1.0,30.0,0.0,0.0,0,53.0
21441,125570,5326.0,1.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2861.0,1.0,2.0,0.0,3.0,15.0,430.0,0.0,0.0,15.0,430.0,60.0,2.0,0,37.0
21442,125571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.0,1.0,2.0,0.0,3.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,27.0
21443,125572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.0,1.0,2.0,0.0,3.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,0,55.0
21444,125573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,7.0,2.0,0.0,3.0,2.0,81.9,0.0,0.0,2.0,81.9,39.0,1.0,1,82.0
21445,125574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.0,4.0,2.0,1.0,3.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,63.0
21446,125575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8820.0,12.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,50.0
21447,125576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.0,1.0,2.0,1.0,3.0,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,0,46.0
21448,125578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.0,7.0,2.0,0.0,3.0,6.0,350.0,0.0,0.0,6.0,350.0,0.0,0.0,0,65.0
21449,125579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12.0,2.0,0.0,3.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,34.0
21450,125580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,4.0,2.0,1.0,3.0,3.0,95.0,0.0,0.0,3.0,95.0,0.0,0.0,0,28.0
21451,125581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8530.0,12.0,2.0,0.0,3.0,3.0,62.5,0.0,0.0,3.0,62.5,0.0,0.0,0,48.0
21452,125582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,2.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0,35.0
21453,125583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,28.0
21454,125584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,3.0,2.0,1.0,3.0,7.0,40.0,0.0,0.0,7.0,40.0,10.0,1.0,0,38.0
21455,125586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,3.0,2.0,0.0,3.0,3.0,92.0,0.0,0.0,3.0,92.0,0.0,0.0,0,42.0
21456,125587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9820.0,3.0,2.0,0.0,3.0,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,0,38.0
21457,125588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9170.0,3.0,2.0,1.0,3.0,5.0,150.0,0.0,0.0,5.0,150.0,0.0,0.0,0,59.0
21458,125589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900.0,3.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,32.0
21459,125590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.0,7.0,2.0,0.0,3.0,3.0,100.0,0.0,0.0,3.0,100.0,0.0,0.0,0,80.0
21460,125593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,1.0,2.0,1.0,3.0,2.0,68.0,0.0,0.0,2.0,68.0,0.0,0.0,0,28.0
21461,125594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9620.0,3.0,2.0,1.0,3.0,2.0,90.0,0.0,0.0,2.0,90.0,90.0,2.0,0,83.0
21462,125595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,4.0,2.0,0.0,3.0,3.0,92.0,0.0,0.0,3.0,92.0,25.0,1.0,0,36.0
21463,125596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9990.0,3.0,2.0,0.0,3.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,31.0
21464,125597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.0,7.0,2.0,0.0,3.0,3.0,150.0,0.0,0.0,3.0,150.0,50.0,1.0,0,59.0
21465,125598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.0,7.0,2.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,50.0
21466,125599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440.0,4.0,2.0,0.0,3.0,3.0,112.0,0.0,0.0,3.0,112.0,0.0,0.0,0,49.0
21467,125600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.0,4.0,2.0,0.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,32.0
21468,125601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,1.0,2.0,1.0,3.0,5.0,186.0,0.0,0.0,5.0,186.0,30.0,1.0,0,33.0
21469,125602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8670.0,12.0,2.0,0.0,3.0,6.0,170.0,0.0,0.0,6.0,170.0,0.0,0.0,0,25.0
21470,125603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.0,4.0,2.0,1.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,62.0
21471,125604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7.0,2.0,1.0,3.0,3.0,112.0,0.0,0.0,3.0,112.0,0.0,0.0,0,35.0
21472,125605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,75.0
21473,125606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8691.0,12.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,41.0
21474,125607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,1.0,3.0,2.0,40.0,0.0,0.0,2.0,40.0,10.0,1.0,0,29.0
21475,125609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,68.0
21476,125610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.0,1.0,2.0,1.0,3.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,0,43.0
21477,125611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.0,4.0,2.0,0.0,3.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,48.0
21478,125612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070.0,4.0,2.0,1.0,3.0,5.0,25.0,0.0,0.0,5.0,25.0,0.0,0.0,0,64.0
21479,125613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.0,4.0,2.0,0.0,3.0,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,0,33.0
21480,125614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.0,1.0,2.0,1.0,3.0,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,0,40.0
21481,125615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,1.0,2.0,0.0,3.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,26.0
21482,125616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1.0,2.0,1.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,81.0
21483,125617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9840.0,3.0,2.0,0.0,3.0,4.0,275.0,0.0,0.0,4.0,275.0,0.0,0.0,0,48.0
21484,125618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0,1.0,2.0,1.0,3.0,1.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,0,45.0
21485,125619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0,4.0,2.0,1.0,3.0,3.0,92.25,0.0,0.0,3.0,92.25,0.0,0.0,0,26.0
21486,125620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845.0,1.0,2.0,1.0,3.0,6.0,183.0,0.0,0.0,6.0,183.0,60.0,2.0,0,38.0
21487,125621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9070.0,3.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,51.0
21488,125622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.0,1.0,2.0,1.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,33.0
21489,125623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960.0,1.0,2.0,1.0,3.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,53.0
21490,125624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,76.0
21491,125625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,4.0,2.0,0.0,3.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,0,66.0
21492,125627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9520.0,3.0,2.0,0.0,3.0,2.0,155.0,1.0,125.0,1.0,30.0,0.0,0.0,0,62.0
21493,125629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.0,1.0,2.0,0.0,3.0,5.0,21.0,0.0,0.0,5.0,21.0,0.0,0.0,0,58.0
21494,125630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950.0,7.0,2.0,1.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,67.0
21495,125633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980.0,7.0,2.0,0.0,3.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,29.0
21496,125635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.0,7.0,2.0,0.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,60.0
21497,125636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2820.0,1.0,2.0,1.0,3.0,3.0,100.0,0.0,0.0,3.0,100.0,0.0,0.0,0,53.0
21498,125637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.0,12.0,2.0,0.0,3.0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,55.0
21499,125638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840.0,1.0,2.0,1.0,3.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,1,55.0
21500,125639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.0,1.0,2.0,0.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,38.0
21501,125640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450.0,3.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,42.0
21502,125641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.0,7.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,61.0
21503,125642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545.0,7.0,2.0,0.0,3.0,2.0,40.0,0.0,0.0,2.0,40.0,0.0,0.0,0,42.0
