,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,zipcode,province,region,gender,language,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
16416,129955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.0,11,4,1.0,2,5.0,25.0,0.0,0.0,5.0,25.0,10.0,2.0,0,73
16417,129957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1,2,0.0,2,5.0,161.25,0.0,0.0,5.0,161.25,0.0,0.0,0,30
16418,129958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2970.0,1,2,0.0,3,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,50
16419,129960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8340.0,12,2,1.0,3,1.0,27.5,0.0,0.0,1.0,27.5,0.0,0.0,1,51
16420,129961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8450.0,12,2,0.0,3,22.0,210.0,0.0,0.0,22.0,210.0,0.0,0.0,0,73
16421,129962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180.0,3,2,1.0,3,3.0,42.0,1.0,5.0,2.0,37.0,0.0,0.0,0,32
16422,129963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.0,1,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,46
16423,129964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,52
16424,129965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150.0,3,2,0.0,3,9.0,100.0,0.0,0.0,9.0,100.0,0.0,0.0,0,60
16425,129966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010.0,4,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,49
16426,129967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0,4,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,28
16427,129969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630.0,7,2,1.0,3,2.0,65.0,0.0,0.0,2.0,65.0,0.0,0.0,0,80
16428,129970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,1,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,32
16429,129972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,1,2,0.0,3,1.0,32.25,1.0,32.25,0.0,0.0,0.0,0.0,0,49
16430,129973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110.0,4,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,85
16431,129975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540.0,7,2,1.0,3,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,40
16432,129976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,33
16433,129977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.0,1,2,1.0,3,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0,35
16434,129978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,40
16435,129980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,4,2,1.0,3,2.0,22.0,0.0,0.0,2.0,22.0,0.0,0.0,0,51
16436,129981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9220.0,3,2,0.0,3,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,54
16437,129982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9160.0,3,2,1.0,3,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,27
16438,129983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.0,1,2,0.0,3,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,34
16439,129984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1,2,1.0,3,3.0,96.0,0.0,0.0,3.0,96.0,0.0,0.0,0,54
16440,129985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.0,1,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,56
16441,129986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,4,2,0.0,3,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,49
16442,129987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7,2,0.0,3,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,74
16443,129988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640.0,7,2,0.0,3,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,52
16444,129989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,41
16445,129990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,65
16446,129991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.0,12,2,0.0,3,3.0,30.0,0.0,0.0,3.0,30.0,0.0,0.0,0,54
16447,129992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.0,1,2,0.0,3,1.0,32.5,0.0,0.0,1.0,32.5,0.0,0.0,0,41
16448,129993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8791.0,12,2,1.0,3,3.0,97.5,0.0,0.0,3.0,97.5,0.0,0.0,0,60
16449,129994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,50
16450,129995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9700.0,3,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,45
16451,129996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,1,2,0.0,3,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,36
16452,129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,64
16453,129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9880.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,53
16454,130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,12,2,0.0,3,3.0,98.538,0.0,0.0,3.0,98.538,0.0,0.0,1,50
16455,130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8770.0,12,2,1.0,3,2.0,65.5,0.0,0.0,2.0,65.5,0.0,0.0,0,84
16456,130003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9860.0,3,2,0.0,3,3.0,94.25,0.0,0.0,3.0,94.25,0.0,0.0,0,76
16457,130004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9910.0,3,2,1.0,3,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,64
16458,130006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.0,7,2,0.0,3,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,44
16459,130007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3891.0,7,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,37
16460,130008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9968.0,3,2,0.0,3,1.0,35.0,1.0,35.0,0.0,0.0,0.0,0.0,0,68
16461,130009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,3,2,1.0,3,4.0,40.0,0.0,0.0,4.0,40.0,20.0,2.0,0,46
16462,130010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9870.0,3,2,0.0,3,2.0,99.0,0.0,0.0,2.0,99.0,0.0,0.0,0,79
16463,130011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,12,2,0.0,3,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,27
16464,130012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,3,2,0.0,3,2.0,64.5,0.0,0.0,2.0,64.5,0.0,0.0,0,39
16465,130013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.0,1,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,57
16466,130015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1,2,1.0,3,5.0,162.25,0.0,0.0,5.0,162.25,70.0,2.0,0,55
16467,130016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1,2,0.0,3,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,27
16468,130017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9120.0,3,2,1.0,3,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,0,50
16469,130018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,12,2,0.0,3,3.0,114.25,0.0,0.0,3.0,114.25,0.0,0.0,0,54
16470,130019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,12,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,45
16471,130021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,7,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,65
16472,130022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9810.0,3,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,64
16473,130023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,3,2,1.0,3,3.0,132.5,0.0,0.0,3.0,132.5,0.0,0.0,0,40
16474,130024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610.0,12,2,0.0,3,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,55
16475,130025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8301.0,12,2,0.0,3,2.0,10.0,1.0,5.0,1.0,5.0,0.0,0.0,0,49
16476,130027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8370.0,12,2,0.0,3,3.0,93.0,0.0,0.0,3.0,93.0,30.0,1.0,0,86
16477,130029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100.0,3,2,0.0,3,3.0,40.0,0.0,0.0,3.0,40.0,0.0,0.0,0,61
16478,130030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.0,2,1,0.0,2,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,97
16479,130032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1,2,1.0,3,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0,49
16480,130033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12,2,1.0,3,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,0,50
16481,130034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100.0,3,2,0.0,3,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,44
16482,130035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3,2,0.0,3,6.0,212.0,0.0,0.0,6.0,212.0,30.0,1.0,0,35
16483,130036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320.0,4,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,39
16484,130038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9820.0,3,2,0.0,3,2.0,62.5,0.0,0.0,2.0,62.5,0.0,0.0,0,57
16485,130039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.0,7,2,0.0,3,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,64
16486,130040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4,2,0.0,3,6.0,201.5,0.0,0.0,6.0,201.5,0.0,0.0,0,39
16487,130042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,12,2,0.0,3,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,48
16488,130043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,68
16489,130044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8301.0,12,2,1.0,3,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0,40
16490,130045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9040.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,27
16491,130046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8340.0,12,2,1.0,3,2.0,75.25,0.0,0.0,2.0,75.25,43.0,1.0,0,38
16492,130047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.0,1,2,0.0,3,2.0,71.25,0.0,0.0,2.0,71.25,0.0,0.0,0,58
16493,130048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880.0,1,2,1.0,3,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,0,53
16494,130051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680.0,7,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,51
16495,130053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8570.0,12,2,1.0,3,2.0,133.0,0.0,0.0,2.0,133.0,0.0,0.0,0,65
16496,130054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,3,2,0.0,3,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,0,54
16497,130055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.0,1,2,0.0,3,2.0,62.25,0.0,0.0,2.0,62.25,0.0,0.0,0,51
16498,130056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8840.0,12,2,0.0,3,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,0,51
16499,130057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,12,2,0.0,3,2.0,72.25,1.0,40.0,1.0,32.25,0.0,0.0,0,48
16500,130058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,34
16501,130064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.0,4,2,1.0,3,2.0,62.25,0.0,0.0,2.0,62.25,30.0,1.0,0,37
16502,130065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,2,1,0.0,3,2.0,90.0,0.0,0.0,2.0,90.0,0.0,0.0,0,61
16503,130066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,7,2,1.0,3,6.0,182.25,2.0,60.0,4.0,122.25,0.0,0.0,0,56
16504,130069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,12,2,1.0,3,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0,30
16505,130070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3,2,1.0,3,3.0,117.25,1.0,32.25,2.0,85.0,0.0,0.0,0,43
16506,130071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9030.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,48
16507,130072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9160.0,3,2,0.0,3,1.0,92.25,0.0,0.0,1.0,92.25,0.0,0.0,0,52
16508,130073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,36
16509,130074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.0,4,2,1.0,3,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,30
16510,130075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,12,2,1.0,3,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,56
16511,130076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3920.0,7,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,44
16512,130078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9200.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,42
16513,130080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590.0,7,2,1.0,3,1.0,37.25,0.0,0.0,1.0,37.25,0.0,0.0,0,72
16514,130081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8670.0,12,2,0.0,3,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,30
16515,130082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8531.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,54
16516,130083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051.0,3,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,49
16517,130086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,1,2,0.0,3,2.0,35.0,0.0,0.0,2.0,35.0,0.0,0.0,0,71
16518,130087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120.0,4,2,1.0,3,4.0,159.0,0.0,0.0,4.0,159.0,0.0,0.0,0,25
16519,130088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.0,4,2,0.0,3,4.0,130.0,0.0,0.0,4.0,130.0,0.0,0.0,0,53
16520,130090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1,2,0.0,3,3.0,105.0,0.0,0.0,3.0,105.0,0.0,0.0,0,45
16521,130092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580.0,7,2,0.0,3,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,28
16522,130093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870.0,12,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,49
16523,130094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8501.0,12,2,1.0,3,3.0,72.25,0.0,0.0,3.0,72.25,0.0,0.0,0,57
16524,130095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8370.0,12,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,37
16525,130096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223.0,1,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,24
16526,130098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2970.0,1,2,1.0,3,6.0,210.0,1.0,60.0,5.0,150.0,30.0,1.0,0,54
16527,130100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070.0,4,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,44
16528,130101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9030.0,3,2,0.0,3,1.0,32.2,0.0,0.0,1.0,32.2,0.0,0.0,0,53
16529,130102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.0,7,2,1.0,2,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,30
16530,130103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.0,7,2,1.0,3,7.0,266.75,0.0,0.0,7.0,266.75,0.0,0.0,0,43
16531,130104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,7,2,1.0,3,2.0,42.0,0.0,0.0,2.0,42.0,0.0,0.0,0,28
16532,130105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511.0,7,2,0.0,3,2.0,64.25,2.0,64.25,0.0,0.0,0.0,0.0,0,45
16533,130106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,7,2,0.0,3,4.0,160.25,0.0,0.0,4.0,160.25,0.0,0.0,0,43
16534,130107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,32
16535,130109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,4,2,1.0,3,4.0,120.0,1.0,30.0,3.0,90.0,0.0,0.0,0,60
16536,130110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3930.0,7,2,1.0,3,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,42
16537,130111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511.0,7,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,82
16538,130113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8430.0,12,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,29
16539,130114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580.0,7,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,40
16540,130115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945.0,7,2,0.0,3,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,34
16541,130116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870.0,7,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,46
16542,130117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9240.0,3,2,0.0,3,3.0,25.0,1.0,5.0,2.0,20.0,0.0,0.0,0,62
16543,130118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8970.0,12,2,0.0,3,9.0,138.0,0.0,0.0,9.0,138.0,0.0,0.0,0,67
16544,130119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7540.0,5,4,1.0,2,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,56
16545,130121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8530.0,12,2,0.0,3,3.0,42.5,0.0,0.0,3.0,42.5,0.0,0.0,0,36
16546,130123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,7,2,0.0,3,3.0,99.5,0.0,0.0,3.0,99.5,0.0,0.0,0,57
16547,130125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,0.0,3,1.0,32.5,0.0,0.0,1.0,32.5,0.0,0.0,0,46
16548,130127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.0,1,2,1.0,3,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0,45
16549,130128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.0,1,2,0.0,3,2.0,62.25,0.0,0.0,2.0,62.25,0.0,0.0,0,46
16550,130130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,44
16551,130131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9472.0,3,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,37
16552,130132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.0,1,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,56
16553,130133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8501.0,12,2,0.0,3,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,0,32
16554,130134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.0,7,2,1.0,3,6.0,350.0,0.0,0.0,6.0,350.0,0.0,0.0,0,66
16555,130136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.0,1,2,0.0,3,3.0,130.0,0.0,0.0,3.0,130.0,0.0,0.0,0,78
16556,130137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.0,4,2,1.0,3,2.0,7.5,0.0,0.0,2.0,7.5,5.0,1.0,0,61
16557,130138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202.0,4,2,1.0,3,5.0,65.0,0.0,0.0,5.0,65.0,0.0,0.0,0,35
16558,130139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610.0,12,2,0.0,3,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0,28
16559,130140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640.0,7,2,0.0,3,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,80
16560,130142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,7,2,0.0,3,2.0,71.25,0.0,0.0,2.0,71.25,0.0,0.0,0,34
16561,130143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.0,4,2,0.0,3,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,67
16562,130144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,1,2,1.0,3,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,53
16563,130145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8790.0,12,2,0.0,3,2.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,0,59
16564,130146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8560.0,12,2,0.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,39
16565,130149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,12,2,1.0,3,5.0,182.5,0.0,0.0,5.0,182.5,40.0,1.0,0,39
16566,130150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,3,2,1.0,3,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,49
16567,130153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.0,7,2,0.0,3,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,0,37
16568,130154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830.0,7,2,1.0,3,8.0,251.25,0.0,0.0,8.0,251.25,0.0,0.0,0,54
16569,130155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8730.0,12,2,0.0,3,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,0,54
16570,130156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,1.0,3,2.0,69.0,0.0,0.0,2.0,69.0,0.0,0.0,0,32
16571,130157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041.0,3,2,1.0,3,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0,27
16572,130158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9120.0,3,2,0.0,3,2.0,64.5,0.0,0.0,2.0,64.5,0.0,0.0,0,37
16573,130160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8530.0,12,2,1.0,3,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,0,73
16574,130161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,12,2,1.0,3,3.0,49.5,0.0,0.0,3.0,49.5,0.0,0.0,1,90
