,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,Unnamed: 0_x,zipcode,province,region,gender,language,Unnamed: 0_y,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,Age
7160,105554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5553,2540.0,1,2,0.0,3,49563.0,7.0,45.0,1.0,5.0,6.0,40.0,0.0,0.0,46
7161,111486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11485,3960.0,7,2,0.0,3,92481.0,11.0,211.32,0.0,0.0,11.0,211.32,0.0,0.0,40
7162,126954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26953,2200.0,1,2,1.0,3,168770.0,2.0,159.0,0.0,0.0,2.0,159.0,120.0,1.0,67
7163,125981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25980,2950.0,1,2,0.0,3,164670.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,57
7164,125152,7244.0,2.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,10.0,15.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,25151,8650.0,12,2,0.0,3,161091.0,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,55
7165,108057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8056,3202.0,4,2,0.0,3,68711.0,4.0,27.35,0.0,0.0,4.0,27.35,0.0,0.0,39
7166,127206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27205,3384.0,4,2,0.0,3,169647.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,60
7167,143774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43773,1210.0,2,1,0.0,3,213923.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,66
7168,109696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9695,9100.0,3,2,0.0,3,80071.0,1.0,37.18,0.0,0.0,1.0,37.18,0.0,0.0,74
7169,128230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28229,4100.0,6,4,0.0,2,173883.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,43
7170,132494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32493,2660.0,1,2,0.0,3,188266.0,2.0,65.25,0.0,0.0,2.0,65.25,0.0,0.0,39
7171,119233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19232,8554.0,12,2,1.0,3,133375.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,70
7172,107587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7586,9420.0,3,2,0.0,3,65288.0,9.0,49.88,0.0,0.0,9.0,49.88,0.0,0.0,44
7173,108985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8984,9250.0,3,2,1.0,3,75168.0,5.0,111.54999999999998,0.0,0.0,5.0,111.54999999999998,0.0,0.0,63
7174,124107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24106,8680.0,12,2,1.0,3,157060.0,4.0,140.0,0.0,0.0,4.0,140.0,0.0,0.0,31
7175,106219,7037.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,6218,1982.0,4,2,0.0,3,55150.0,8.0,56.0,0.0,0.0,8.0,56.0,5.0,1.0,40
7176,123145,,2.0,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23144,1440.0,11,4,0.0,2,152921.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,61
7177,132994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32993,2381.0,1,2,0.0,3,189842.0,2.0,65.0,0.0,0.0,2.0,65.0,0.0,0.0,38
7178,138672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38671,1850.0,4,2,1.0,3,205787.0,1.0,30.0,1.0,30.0,0.0,0.0,0.0,0.0,48
7179,134726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34725,3210.0,4,2,1.0,3,195320.0,2.0,74.0,0.0,0.0,2.0,74.0,0.0,0.0,53
7180,116476,7243.0,2.0,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16475,3220.0,4,2,1.0,3,119414.0,11.0,414.58,0.0,0.0,11.0,414.58,0.0,0.0,25
7181,129353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29352,1760.0,4,2,0.0,3,177796.0,2.0,67.25,0.0,0.0,2.0,67.25,0.0,0.0,29
7182,100293,7519.0,1.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,292,1640.0,4,2,1.0,2,1468.0,18.0,613.9499999999999,0.0,0.0,18.0,613.9499999999999,120.0,3.0,61
7183,126559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26558,1070.0,2,1,0.0,2,167072.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,45
7184,130258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30257,9140.0,3,2,0.0,3,180466.0,3.0,100.0,0.0,0.0,3.0,100.0,40.0,1.0,77
7185,127940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27939,8790.0,12,2,0.0,3,172354.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,93
7186,108707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8706,2980.0,1,2,0.0,3,73320.0,35.0,914.29,0.0,0.0,35.0,914.29,0.0,0.0,39
7187,106654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6653,3140.0,4,2,0.0,3,58562.0,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,26
7188,126126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26125,9400.0,3,2,1.0,3,165157.0,1.0,30.0,1.0,30.0,0.0,0.0,0.0,0.0,63
7189,108476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475,3130.0,4,2,0.0,3,71449.0,4.0,126.67999999999998,0.0,0.0,4.0,126.67999999999998,0.0,0.0,59
7190,140043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40042,2275.0,1,2,1.0,3,207848.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,36
7191,107210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7209,2800.0,1,2,0.0,3,62694.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,57
7192,120760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20759,2580.0,1,2,1.0,3,141383.0,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,66
7193,113022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13021,2950.0,1,2,1.0,3,101464.0,14.0,221.73000000000002,0.0,0.0,14.0,221.73000000000002,25.0,1.0,60
7194,114170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14169,2800.0,1,2,1.0,3,107924.0,2.0,68.17,0.0,0.0,2.0,68.17,0.0,0.0,60
7195,104303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302,8500.0,12,2,1.0,3,39045.0,59.0,6477.15,1.0,49.58,58.0,6427.57,320.0,1.0,52
7196,132628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32627,2560.0,1,2,1.0,3,188726.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,46
7197,127395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27394,8930.0,12,2,0.0,3,170271.0,3.0,15.0,0.0,0.0,3.0,15.0,0.0,0.0,34
7198,133844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33843,9991.0,3,2,1.0,3,192518.0,7.0,160.0,0.0,0.0,7.0,160.0,0.0,0.0,61
7199,121979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21978,3581.0,7,2,0.0,3,147036.0,3.0,97.78999999999999,1.0,24.79,2.0,73.0,0.0,0.0,58
7200,112508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12507,8301.0,12,2,0.0,2,98173.0,1.0,37.0,0.0,0.0,1.0,37.0,0.0,0.0,74
7201,121076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21075,8370.0,12,2,0.0,3,142831.0,5.0,114.78999999999999,0.0,0.0,5.0,114.78999999999999,0.0,0.0,60
7202,102446,7005.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,2445,6700.0,8,4,1.0,2,20863.0,3.0,13.0,0.0,0.0,3.0,13.0,3.0,1.0,54
7203,130556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30555,8500.0,12,2,0.0,3,181480.0,1.0,30.0,1.0,30.0,0.0,0.0,0.0,0.0,46
7204,107855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7854,5600.0,10,4,0.0,2,67457.0,1.0,36.08,0.0,0.0,1.0,36.08,0.0,0.0,38
7205,101189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,2547.0,1,2,0.0,3,10284.0,7.0,112.18,0.0,0.0,7.0,112.18,0.0,0.0,32
7206,118380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18379,1500.0,4,2,1.0,3,129620.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,47
7207,115653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15652,2180.0,1,2,1.0,3,115218.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,36
7208,135160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35159,9230.0,3,2,1.0,3,196621.0,13.0,700.0,0.0,0.0,13.0,700.0,50.0,1.0,48
7209,118537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18536,3580.0,7,2,0.0,3,130204.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,77
7210,132143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32142,9400.0,3,2,1.0,3,187169.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,76
7211,127346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27345,2235.0,1,2,1.0,3,170087.0,3.0,107.0,0.0,0.0,3.0,107.0,40.0,1.0,44
7212,134082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34081,2560.0,1,2,0.0,3,193246.0,1.0,99.0,0.0,0.0,1.0,99.0,0.0,0.0,74
7213,106278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277,2660.0,1,2,0.0,3,55600.0,12.0,302.69,2.0,49.58,10.0,253.10999999999999,0.0,0.0,47
7214,125815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25814,3501.0,7,2,1.0,3,163863.0,3.0,110.0,0.0,0.0,3.0,110.0,0.0,0.0,60
7215,132632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32631,1700.0,4,2,0.0,3,188736.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,66
7216,139413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39412,3803.0,7,2,0.0,3,206966.0,3.0,35.0,0.0,0.0,3.0,35.0,12.5,1.0,42
7217,103253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252,9860.0,3,2,1.0,3,30238.0,17.0,894.5899999999999,2.0,188.45,15.0,706.1400000000001,0.0,0.0,39
7218,122925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22924,3730.0,7,2,0.0,3,151761.0,1.0,500.0,0.0,0.0,1.0,500.0,0.0,0.0,39
7219,143730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43729,4610.0,6,4,1.0,2,213875.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,35
7220,134443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34442,8000.0,12,2,1.0,3,194458.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,42
7221,103491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490,9270.0,3,2,0.0,3,32446.0,18.0,463.46999999999997,1.0,12.39,17.0,451.08,41.0,1.0,34
7222,105162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161,8580.0,12,2,0.0,3,46321.0,26.0,8759.25,1.0,1239.47,25.0,7519.78,0.0,0.0,83
7223,111802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11801,8510.0,12,2,1.0,3,94035.0,6.0,65.78999999999999,0.0,0.0,6.0,65.78999999999999,0.0,0.0,48
7224,104614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613,3071.0,4,2,0.0,3,42118.0,14.0,387.34000000000003,1.0,30.0,13.0,357.34000000000003,0.0,0.0,36
7225,133699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33698,3110.0,4,2,0.0,3,192018.0,3.0,95.0,1.0,30.0,2.0,65.0,0.0,0.0,49
7226,116807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16806,9000.0,3,2,1.0,3,121459.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,25
7227,129802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29801,9420.0,3,2,1.0,3,179078.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,33
7228,118542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18541,8301.0,12,2,0.0,3,130215.0,5.0,120.22,0.0,0.0,5.0,120.22,0.0,0.0,60
7229,102739,7059.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,2738,8340.0,12,2,0.0,3,24038.0,2.0,54.79,0.0,0.0,2.0,54.79,0.0,0.0,54
7230,105958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5957,9890.0,3,2,0.0,3,52942.0,13.0,353.53,1.0,24.79,12.0,328.74,0.0,0.0,68
7231,134766,7243.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,34765,9971.0,3,2,1.0,3,195464.0,5.0,41.0,0.0,0.0,5.0,41.0,15.0,1.0,90
7232,113521,7346.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,13520,3290.0,4,2,0.0,3,104523.0,10.0,236.54999999999998,0.0,0.0,10.0,236.54999999999998,0.0,0.0,36
7233,102277,7059.0,1.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,2276,4450.0,6,4,0.0,2,20372.0,10.0,51.05,0.0,0.0,10.0,51.05,44.55,9.0,60
7234,110766,7108.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,10765,8500.0,12,2,0.0,3,88068.0,9.0,324.37,1.0,30.0,8.0,294.37,40.0,1.0,63
7235,113827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13826,2100.0,1,2,1.0,3,106106.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,30
7236,128679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28678,1785.0,4,2,1.0,3,175382.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,60
7237,130209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30208,2800.0,1,2,1.0,3,180354.0,3.0,150.0,0.0,0.0,3.0,150.0,0.0,0.0,75
7238,136244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36243,3630.0,7,2,1.0,3,199716.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,30
7239,105954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953,2830.0,1,2,0.0,3,52921.0,3.0,96.81,0.0,0.0,3.0,96.81,0.0,0.0,33
7240,115401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15400,8870.0,12,2,0.0,3,114142.0,13.0,342.2,0.0,0.0,13.0,342.2,0.0,0.0,93
7241,128422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28421,2800.0,1,2,1.0,3,174460.0,3.0,150.0,0.0,0.0,3.0,150.0,0.0,0.0,43
7242,123834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23833,8560.0,12,2,0.0,3,155806.0,2.0,60.0,1.0,30.0,1.0,30.0,0.0,0.0,40
7243,120141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20140,2440.0,1,2,0.0,3,138154.0,6.0,164.57999999999998,0.0,0.0,6.0,164.57999999999998,0.0,0.0,60
7244,110599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10598,1080.0,2,1,1.0,2,87184.0,2.0,61.107,0.0,0.0,2.0,61.107,45.0,1.0,82
7245,114148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14147,9100.0,3,2,1.0,3,107816.0,3.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,42
7246,129078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29077,4987.0,6,4,0.0,2,176808.0,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,29
7247,111231,7090.0,2.0,80.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,11230,2861.0,1,2,1.0,3,91109.0,10.0,183.57,0.0,0.0,10.0,183.57,41.0,1.0,42
7248,108428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8427,2950.0,1,2,0.0,3,71194.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,45
7249,108747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8746,8210.0,12,2,1.0,3,73622.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,43
7250,134063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34062,8510.0,12,2,0.0,3,193161.0,5.0,170.0,0.0,0.0,5.0,170.0,0.0,0.0,59
7251,138704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38703,1700.0,4,2,0.0,3,205834.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,66
7252,105854,7244.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,5853,8470.0,12,2,1.0,3,52143.0,2.0,71.269,0.0,0.0,2.0,71.269,0.0,0.0,72
7253,109965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9964,9032.0,3,2,1.0,3,82309.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,37
7254,136982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36981,4851.0,6,4,0.0,2,202101.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,69
7255,137766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37765,1030.0,2,1,0.0,2,204003.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,84
7256,111861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11860,2260.0,1,2,0.0,3,94465.0,4.0,55.0,0.0,0.0,4.0,55.0,0.0,0.0,69
7257,141310,7244.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,41309,8930.0,12,2,1.0,3,209792.0,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,89
7258,111629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11628,8020.0,12,2,1.0,3,93156.0,21.0,1053.335,0.0,0.0,21.0,1053.335,120.0,1.0,88
7259,104835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834,1950.0,4,2,1.0,2,43947.0,2.0,28.02,0.0,0.0,2.0,28.02,0.0,0.0,52
7260,106358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6357,2850.0,1,2,1.0,3,56264.0,11.0,285.08,1.0,24.79,10.0,260.28999999999996,0.0,0.0,27
7261,121535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21534,9920.0,3,2,0.0,3,144845.0,4.0,144.79,0.0,0.0,4.0,144.79,0.0,0.0,34
7262,103642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,9550.0,3,2,0.0,3,33886.0,3.0,81.31,0.0,0.0,3.0,81.31,0.0,0.0,51
7263,127259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27258,9180.0,3,2,0.0,3,169764.0,3.0,55.0,1.0,10.0,2.0,45.0,0.0,0.0,28
7264,113430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429,2880.0,1,2,0.0,3,104103.0,7.0,196.45,2.0,74.78999999999999,5.0,121.66,0.0,0.0,38
7265,128121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28120,2400.0,1,2,1.0,3,173187.0,4.0,145.25,0.0,0.0,4.0,145.25,0.0,0.0,40
7266,133452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33451,3630.0,7,2,1.0,3,191196.0,5.0,25.0,0.0,0.0,5.0,25.0,0.0,0.0,41
7267,112794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12793,8870.0,12,2,0.0,3,99931.0,1.0,33.81,0.0,0.0,1.0,33.81,0.0,0.0,67
7268,106752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6751,2430.0,1,2,0.0,3,59351.0,8.0,100.0,0.0,0.0,8.0,100.0,0.0,0.0,73
7269,101044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2381.0,1,2,1.0,3,9093.0,8.0,186.54999999999998,0.0,0.0,8.0,186.54999999999998,0.0,0.0,78
7270,138973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38972,2018.0,1,2,0.0,3,206340.0,2.0,83.0,0.0,0.0,2.0,83.0,0.0,0.0,37
7271,120735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20734,2530.0,1,2,0.0,3,141283.0,10.0,107.44,0.0,0.0,10.0,107.44,0.0,0.0,55
7272,131073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31072,8560.0,12,2,1.0,3,183371.0,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,53
7273,111433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11432,9000.0,3,2,0.0,3,92214.0,28.0,830.3699999999999,1.0,30.0,27.0,800.3699999999999,0.0,0.0,59
7274,117851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17850,4620.0,6,4,1.0,2,127240.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,49
7275,119538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19537,2920.0,1,2,1.0,3,134811.0,4.0,99.16,0.0,0.0,4.0,99.16,0.0,0.0,50
7276,144315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44314,4801.0,6,4,0.0,2,214640.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,58
7277,132313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32312,2800.0,1,2,0.0,3,187702.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,62
7278,112780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12779,9960.0,3,2,1.0,3,99794.0,2.0,49.57,0.0,0.0,2.0,49.57,0.0,0.0,26
7279,130865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30864,8500.0,12,2,0.0,3,182663.0,2.0,188.0,0.0,0.0,2.0,188.0,123.0,1.0,78
7280,132380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32379,8952.0,12,2,0.0,3,187944.0,3.0,105.0,0.0,0.0,3.0,105.0,0.0,0.0,53
7281,107600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7599,8300.0,12,2,1.0,3,65369.0,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,42
7282,109702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9701,2880.0,1,2,0.0,3,80094.0,1.0,9.92,1.0,9.92,0.0,0.0,0.0,0.0,72
7283,115056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15055,9620.0,3,2,1.0,3,112250.0,1.0,15.0,0.0,0.0,1.0,15.0,15.0,1.0,47
7284,104720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4719,3500.0,7,2,0.0,3,43179.0,10.0,461.856,0.0,0.0,10.0,461.856,60.0,1.0,46
7285,115633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15632,2800.0,1,2,1.0,3,115127.0,1.0,6.2,1.0,6.2,0.0,0.0,0.0,0.0,72
7286,114022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14021,2650.0,1,2,1.0,3,107061.0,3.0,64.66,0.0,0.0,3.0,64.66,0.0,0.0,57
7287,123615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23614,2260.0,1,2,1.0,3,154863.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,26
7288,110096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10095,2980.0,1,2,0.0,3,83255.0,6.0,167.37,1.0,30.0,5.0,137.37,0.0,0.0,26
7289,135083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35082,3960.0,7,2,0.0,3,196426.0,4.0,200.0,0.0,0.0,4.0,200.0,0.0,0.0,73
7290,132422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32421,9140.0,3,2,1.0,3,188082.0,1.0,32.25,0.0,0.0,1.0,32.25,0.0,0.0,34
7291,100787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,2970.0,1,2,1.0,3,6473.0,2.0,58.6,0.0,0.0,2.0,58.6,0.0,0.0,83
7292,122797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22796,7750.0,5,4,0.0,2,151190.0,5.0,250.0,2.0,100.0,3.0,150.0,0.0,0.0,30
7293,131809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31808,8630.0,12,2,0.0,3,185948.0,5.0,45.0,0.0,0.0,5.0,45.0,0.0,0.0,36
