,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,total_donated_during_dv,gender,dateOfBirth,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Missing,province_Namur,province_Walloon Brabant,province_West Flanders,region_Flanders,region_Missing,region_Wallonia,language_FR,language_NL,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
10637,121539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1965-08-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,54.79,0.0,0.0,2.0,54.79,0.0,0.0,0,53
10638,121540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,1984-04-03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,49.257999999999996,0.0,0.0,3.0,49.257999999999996,0.0,0.0,0,35
10639,121541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1995-01-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,74.36,0.0,0.0,4.0,74.36,0.0,0.0,0,24
10640,121542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1967-01-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,94.78999999999999,0.0,0.0,4.0,94.78999999999999,0.0,0.0,0,52
10641,121543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-05-02,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.0,166.79,0.0,0.0,6.0,166.79,0.0,0.0,0,49
10642,121544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1963-03-03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,90.78999999999999,0.0,0.0,3.0,90.78999999999999,0.0,0.0,0,56
10643,121545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1956-02-19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,87.25,1.0,2.5,14.0,84.75,0.0,0.0,0,63
10644,121546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-05-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,46
10645,121547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1942-10-06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.0,352.03999999999996,0.0,0.0,9.0,352.03999999999996,0.0,0.0,0,76
10646,121551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1993-11-04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,204.79,1.0,30.0,6.0,174.79,30.0,1.0,0,25
10647,121552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1959-10-03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.0,518.1800000000001,0.0,0.0,18.0,518.1800000000001,0.0,0.0,0,59
10648,121553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1956-07-21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,62
10649,121556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1956-11-23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,15.0,512.36,0.0,0.0,15.0,512.36,0.0,0.0,0,62
10650,121557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1976-04-09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,32.44,1.0,5.0,4.0,27.44,0.0,0.0,0,43
10651,121558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1975-11-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,44.89,0.0,0.0,3.0,44.89,0.0,0.0,0,43
10652,121559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1950-01-23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7.0,65.44,0.0,0.0,7.0,65.44,0.0,0.0,0,69
10653,121560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-04-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,87.39,0.0,0.0,3.0,87.39,0.0,0.0,0,57
10654,121561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1961-03-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,58
10655,121562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-06-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,55
10656,121563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1977-11-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,41
10657,121564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1944-11-28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,74
10658,121566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1982-11-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,36
10659,121569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1984-02-18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,35
10660,121570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1952-03-17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,35.32,0.0,0.0,5.0,35.32,0.0,0.0,0,67
10661,121571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1960-01-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.0,327.03999999999996,0.0,0.0,11.0,327.03999999999996,0.0,0.0,0,59
10662,121572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1979-11-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,17.39,0.0,0.0,2.0,17.39,0.0,0.0,0,39
10663,121573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1972-12-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.0,178.79,0.0,0.0,6.0,178.79,0.0,0.0,0,46
10664,121575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-11-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,79.58,0.0,0.0,3.0,79.58,0.0,0.0,0,49
10665,121576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1936-09-06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,129.79,0.0,0.0,5.0,129.79,0.0,0.0,0,82
10666,121577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1990-06-02,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,34.79,0.0,0.0,2.0,34.79,0.0,0.0,0,29
10667,121579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1949-01-06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,70
10668,121580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-08-27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,24.39,0.0,0.0,2.0,24.39,0.0,0.0,0,49
10669,121582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1969-12-21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,27.39,0.0,0.0,2.0,27.39,0.0,0.0,0,49
10670,121584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-04-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,0,27
10671,121585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1957-11-22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,61
10672,121586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1977-12-15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,49.58,0.0,0.0,1.0,49.58,0.0,0.0,0,41
10673,121587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1988-05-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,31
10674,121588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1991-06-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,27
10675,121590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1958-09-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,124.78999999999999,0.0,0.0,4.0,124.78999999999999,0.0,0.0,0,60
10676,121593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1982-12-02,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,59.96,0.0,0.0,7.0,59.96,0.0,0.0,0,36
10677,121594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1979-11-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40.0,1046.62,0.0,0.0,40.0,1046.62,0.0,0.0,0,39
10678,121595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1993-03-13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,26
10679,121596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1968-02-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,51
10680,121598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1992-03-19,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,44.79,0.0,0.0,3.0,44.79,0.0,0.0,0,27
10681,121599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1984-05-17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,54.79,0.0,0.0,2.0,54.79,0.0,0.0,0,35
10682,121600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1983-01-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,36
10683,121601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1966-01-13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,204.36,0.0,0.0,5.0,204.36,0.0,0.0,0,53
10684,121602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1967-10-28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0,149.79,0.0,0.0,5.0,149.79,0.0,0.0,0,51
10685,121603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-01-15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.79,0.0,0.0,2.0,49.79,0.0,0.0,0,50
10686,121604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-12-17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,86.39,0.0,0.0,3.0,86.39,0.0,0.0,0,44
10687,121605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1972-09-25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,46
10688,121607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1925-12-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.0,157.18,0.0,0.0,6.0,157.18,0.0,0.0,0,93
10689,121610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1995-01-15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0,119.58,0.0,0.0,5.0,119.58,0.0,0.0,0,24
10690,121612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1985-11-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.0,34.79,0.0,0.0,2.0,34.79,0.0,0.0,0,33
10691,121613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-01-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,37.18,0.0,0.0,2.0,37.18,0.0,0.0,0,50
10692,121615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1965-10-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,53
10693,121618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1971-12-26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,47
10694,121620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1964-07-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,54
10695,121621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1961-05-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.0,364.58,0.0,0.0,14.0,364.58,75.0,3.0,0,58
10696,121622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1948-04-16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,37.18,0.0,0.0,1.0,37.18,0.0,0.0,0,71
10697,121624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1983-06-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,469.58,0.0,0.0,16.0,469.58,0.0,0.0,0,36
10698,121626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1968-11-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.0,105.97,0.0,0.0,4.0,105.97,0.0,0.0,0,50
10699,121627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1951-02-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,29.2,0.0,0.0,3.0,29.2,0.0,0.0,0,68
10700,121628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1960-03-23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,59
10701,121629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1981-12-18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,104.58,1.0,30.0,3.0,74.58,0.0,0.0,0,37
10702,121630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1980-01-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.79,0.0,0.0,2.0,49.79,0.0,0.0,0,39
10703,121632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1960-03-10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.0,24.89,1.0,12.39,1.0,12.5,0.0,0.0,0,59
10704,121633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1988-10-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,30
10705,121634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-10-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,287.39,0.0,0.0,9.0,287.39,0.0,0.0,0,45
10706,121635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1950-10-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.0,349.37,0.0,0.0,11.0,349.37,0.0,0.0,0,68
10707,121636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1966-05-07,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,53
10708,121637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1966-09-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,10.96,0.0,0.0,2.0,10.96,0.0,0.0,0,52
10709,121639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1959-08-14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,59
10710,121641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1993-05-23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6.0,174.79,0.0,0.0,6.0,174.79,0.0,0.0,0,26
10711,121642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1941-01-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,78
10712,121643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1956-04-25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,63
10713,121644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1948-11-10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,25.39,0.0,0.0,2.0,25.39,0.0,0.0,0,70
10714,121645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1979-09-03,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,134.37,0.0,0.0,5.0,134.37,0.0,0.0,0,39
10715,121646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1941-07-30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,77
10716,121647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1986-02-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,56.59,0.0,0.0,2.0,56.59,0.0,0.0,0,33
10717,121648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1957-07-14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,13.0,314.78999999999996,0.0,0.0,13.0,314.78999999999996,50.0,2.0,0,61
10718,121649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1990-04-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,0,29
10719,121651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1972-12-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,46
10720,121653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1962-08-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,0,56
10721,121655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1937-08-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,27.39,0.0,0.0,2.0,27.39,0.0,0.0,0,81
10722,121656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1975-11-09,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,1.0,24.79,0.0,0.0,0.0,0.0,0,43
10723,121657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1960-08-22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,0,58
10724,121658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1965-03-31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,47.47,0.0,0.0,2.0,47.47,0.0,0.0,0,54
10725,121659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1980-11-20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,38
10726,121661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1959-10-30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,59
10727,121662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-01-14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,49
10728,121663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-12-06,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,49
10729,121664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1986-07-08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,259.58,1.0,30.0,8.0,229.57999999999998,0.0,0.0,0,32
10730,121666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1985-09-17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.0,99.58,0.0,0.0,2.0,99.58,0.0,0.0,0,33
10731,121667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1971-06-22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,47
10732,121668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1940-07-18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,78
10733,121669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1955-02-14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,44.78,0.0,0.0,3.0,44.78,0.0,0.0,0,64
10734,121670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1983-12-04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,54.79,0.0,0.0,2.0,54.79,0.0,0.0,0,35
10735,121671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1988-08-18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,30
10736,121673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1954-09-29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,64
10737,121675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1973-02-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,449.78999999999996,0.0,0.0,15.0,449.78999999999996,65.0,2.0,0,46
10738,121677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1982-06-24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12.0,381.68,0.0,0.0,12.0,381.68,0.0,0.0,0,36
10739,121678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1971-02-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,48
10740,121679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1944-04-27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.0,348.83,0.0,0.0,12.0,348.83,0.0,0.0,0,75
10741,121681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1967-06-27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,111.83,0.0,0.0,4.0,111.83,0.0,0.0,0,51
10742,121682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1.0,1975-02-22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.0,348.744,0.0,0.0,10.0,348.744,45.1,1.0,1,44
10743,121683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1948-07-04,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,70
10744,121684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1946-10-29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,72
10745,121685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1970-02-14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,49
10746,121686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1961-08-31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,84.78999999999999,0.0,0.0,3.0,84.78999999999999,0.0,0.0,0,57
10747,121687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1969-11-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,56.39,0.0,0.0,2.0,56.39,0.0,0.0,0,49
10748,121688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1986-07-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,27.39,0.0,0.0,2.0,27.39,0.0,0.0,0,32
10749,121689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1989-08-10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2.0,32.39,0.0,0.0,2.0,32.39,0.0,0.0,0,29
10750,121690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1981-09-17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,60.79,0.0,0.0,2.0,60.79,0.0,0.0,0,37
10751,121691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1975-12-31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,43
10752,121695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1964-05-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0,124.78999999999999,0.0,0.0,3.0,124.78999999999999,0.0,0.0,0,55
10753,121696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1974-06-30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.0,172.0,0.0,0.0,5.0,172.0,0.0,0.0,0,44
